,datetime,amount,merchant,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device,mcc_group
7392,2020-03-22 22:12:04,2286.42,Grover PLC,Bhubaneswar,EUR,Visa,2031-02-01,Invalid,False,1,In-Person,Tablet,Government services
7393,2022-06-06 15:16:20,4060.64,"Edwin, Sama and Doshi",Panihati,INR,MasterCard,2033-07-01,Declined,True,2,Online,Desktop,Contracted services
7394,2022-04-08 21:07:13,3735.92,Som-Swamy,Dhule,USD,MasterCard,2030-08-01,Invalid,False,1,In-Person,Tablet,Miscellaneous stores
7395,2021-06-21 13:09:29,2010.11,Sunder-Kulkarni,Vijayawada,INR,American Express,2032-02-01,Invalid,False,1,In-Person,Desktop,Miscellaneous stores
7396,2020-09-15 05:52:08,1749.87,"Kashyap, Agate and Srivastava",Rourkela,INR,American Express,2032-03-01,Declined,True,3,In-Person,Desktop,Professional services and membership organizations
7397,2022-07-08 08:47:33,3399.02,Mander Group,Alwar,USD,American Express,2032-03-01,Declined,True,1,In-Person,Desktop,Miscellaneous stores
7398,2023-01-29 20:14:12,4520.48,"Lanka, Kala and Walia",Begusarai,INR,American Express,2026-02-01,Accepted,True,2,In-Person,Mobile,Contracted services
7399,2022-11-01 00:09:54,4582.86,Balan and Sons,Karimnagar,USD,American Express,2028-11-01,Accepted,False,0,In-Person,Desktop,Retail outlet services
7400,2023-09-10 20:01:27,2524.78,Raju-Chakraborty,Anantapur,INR,Visa,2025-11-01,Invalid,True,2,In-Person,Mobile,Government services
7401,2022-07-10 21:39:18,413.95,"Rajan, Sidhu and Verma",Warangal,USD,MasterCard,2023-12-01,Accepted,False,1,Online,Desktop,Agricultural services
7402,2020-01-10 03:36:46,159.76,"Bhagat, Mahal and Sama",Kakinada,INR,American Express,2026-05-01,Invalid,False,0,In-Person,Mobile,Transportation services
7403,2020-12-14 04:51:04,4650.86,"Goyal, Gola and Sarin",Chapra,INR,MasterCard,2027-05-01,Accepted,True,3,Online,Mobile,Retail outlet services
7404,2020-09-25 12:07:37,938.35,Gopal PLC,Tiruvottiyur,INR,Visa,2033-08-01,Accepted,False,0,In-Person,Tablet,Contracted services
7405,2021-08-24 11:34:45,2972.42,Rau PLC,Dhanbad,INR,Visa,2026-09-01,Declined,True,0,Online,Mobile,Retail outlet services
7406,2022-11-07 01:36:39,4958.99,Rastogi Ltd,Bhimavaram,USD,MasterCard,2028-09-01,Accepted,False,3,Online,Mobile,Miscellaneous stores
7407,2022-05-07 13:15:19,3537.9,Ghose PLC,Tenali,EUR,Visa,2025-03-01,Accepted,False,3,Online,Desktop,Retail outlet services
7408,2022-05-11 20:31:54,3195.2,Arora-Kumer,Davanagere,EUR,American Express,2033-07-01,Declined,True,3,Online,Desktop,Business services
7409,2020-11-07 23:26:44,1627.1,Krishnan-Saha,Guwahati,EUR,MasterCard,2031-02-01,Invalid,False,0,Online,Desktop,Agricultural services
7410,2023-09-24 16:34:54,2994.09,Kadakia Inc,Gurgaon,USD,MasterCard,2031-01-01,Accepted,False,3,Online,Tablet,Contracted services
7411,2021-11-18 06:22:21,2374.46,"Bala, Sur and Chana",Tirunelveli,EUR,Visa,2031-04-01,Invalid,True,0,In-Person,Mobile,Business services
7412,2023-06-01 09:54:11,3290.86,"Suresh, Sankaran and Sarma",Panihati,INR,American Express,2033-06-01,Invalid,True,1,Online,Desktop,Agricultural services
7413,2023-05-14 09:28:26,3585.26,Saraf and Sons,Warangal,EUR,American Express,2031-03-01,Declined,False,2,In-Person,Desktop,Unknown
7414,2021-11-15 16:49:34,1033.22,Sani-Boase,Jaipur,EUR,Visa,2027-12-01,Declined,False,1,Online,Mobile,Transportation services
7415,2021-02-22 21:36:38,1083.83,"Bahri, Sood and Agrawal",Malda,EUR,Visa,2033-04-01,Accepted,True,1,In-Person,Desktop,Unknown
7416,2020-09-30 08:16:25,756.06,Mangat PLC,Proddatur,USD,MasterCard,2029-09-01,Declined,False,0,Online,Tablet,Miscellaneous stores
7417,2020-08-11 22:19:55,3084.6,Sarkar-Dara,Kota,EUR,Visa,2024-11-01,Invalid,False,1,In-Person,Tablet,Miscellaneous stores
7418,2022-07-08 14:02:01,2043.55,Dalal Ltd,Ujjain,USD,Visa,2026-03-01,Declined,False,2,In-Person,Tablet,Contracted services
7419,2022-08-13 01:35:17,1608.91,Sood LLC,Dhule,EUR,Visa,2033-03-01,Invalid,True,2,Online,Tablet,Miscellaneous stores
7420,2021-06-19 10:17:58,1300.11,"Jayaraman, Mall and Tailor",Moradabad,EUR,MasterCard,2023-10-01,Accepted,False,3,Online,Mobile,Transportation services
7421,2023-02-06 14:03:01,1277.26,"Bedi, Rege and Varma",Ozhukarai,USD,Visa,2032-04-01,Invalid,False,3,In-Person,Mobile,Government services
7422,2020-11-19 09:28:48,1973.77,Vasa-Behl,Coimbatore,EUR,American Express,2027-01-01,Invalid,False,1,Online,Desktop,Professional services and membership organizations
7423,2023-08-27 00:27:38,3388.75,Kuruvilla and Sons,Bidar,USD,MasterCard,2028-12-01,Invalid,False,2,In-Person,Desktop,Government services
7424,2021-03-15 22:42:51,4345.12,Gala Group,Ichalkaranji,USD,Visa,2030-03-01,Accepted,False,3,Online,Desktop,Retail outlet services
7425,2021-10-27 08:33:38,2464.03,Gola-D’Alia,Naihati,USD,Visa,2031-04-01,Accepted,True,0,Online,Desktop,Transportation services
7426,2021-12-12 04:11:25,531.88,"Dhingra, Bajwa and Bora",Nangloi Jat,USD,American Express,2024-09-01,Accepted,True,1,Online,Mobile,Professional services and membership organizations
7427,2020-11-26 09:39:37,1083.8,Wagle-Saxena,Ramgarh,USD,MasterCard,2023-12-01,Accepted,True,0,In-Person,Tablet,Business services
7428,2021-04-07 09:43:56,4895.83,"Ray, Choudhry and Kohli",Haldia,EUR,Visa,2029-10-01,Accepted,True,3,Online,Desktop,Transportation services
7429,2021-01-20 00:25:11,1316.23,Venkatesh Ltd,Machilipatnam,INR,Visa,2029-01-01,Accepted,True,0,In-Person,Mobile,Clothing stores
7430,2023-02-26 04:32:07,3322.25,"Date, Lall and Kala",Aurangabad,EUR,Visa,2033-04-01,Declined,True,2,Online,Tablet,Agricultural services
7431,2021-09-04 14:14:44,4244.01,"Contractor, Lad and Jha",Narasaraopet,USD,Visa,2031-05-01,Accepted,True,3,In-Person,Mobile,Miscellaneous stores
7432,2022-11-20 03:26:20,2144.31,Swaminathan-Kumer,Karimnagar,EUR,American Express,2027-09-01,Declined,True,0,Online,Tablet,Contracted services
7433,2020-05-03 04:59:51,3991.67,Dugar Inc,Ahmedabad,INR,American Express,2026-01-01,Invalid,False,3,Online,Tablet,Government services
7434,2023-04-22 20:56:39,2859.08,Zachariah LLC,Bareilly,INR,MasterCard,2029-01-01,Invalid,True,1,Online,Mobile,Government services
7435,2023-03-03 03:55:40,3775.26,Choudhry PLC,Sikar,EUR,American Express,2026-03-01,Accepted,True,1,In-Person,Mobile,Business services
7436,2022-03-14 01:58:41,1855.93,Bains-Kohli,Ichalkaranji,EUR,American Express,2032-08-01,Invalid,True,2,Online,Mobile,Miscellaneous stores
7437,2021-07-29 21:12:34,4412.67,"Raju, Mandal and Kala",Ghaziabad,EUR,American Express,2028-12-01,Accepted,False,1,Online,Mobile,Contracted services
7438,2023-04-18 12:58:00,1352.76,"Hayre, Gara and Garde",Guntakal,USD,American Express,2032-07-01,Accepted,True,0,In-Person,Tablet,Professional services and membership organizations
7439,2023-04-24 03:35:58,4550.3,Sampath and Sons,Sikar,USD,MasterCard,2032-07-01,Accepted,True,3,In-Person,Mobile,Business services
7440,2021-04-04 10:29:59,2729.53,Kamdar Ltd,Kulti,EUR,Visa,2028-08-01,Invalid,True,2,In-Person,Desktop,Retail outlet services
7441,2021-05-12 01:11:38,3876.82,Tella-Biswas,Agartala,INR,Visa,2029-01-01,Declined,True,1,Online,Mobile,Business services
7442,2023-06-04 12:18:30,611.78,Khanna-Wagle,Srikakulam,INR,American Express,2029-01-01,Accepted,True,0,In-Person,Tablet,Transportation services
7443,2021-04-20 20:50:27,1534.22,"Seth, Lal and Dixit",Indore,USD,MasterCard,2030-04-01,Declined,False,1,Online,Mobile,Government services
7444,2020-10-14 13:11:41,1757.27,"Raju, Kota and Subramanian",Jabalpur,EUR,MasterCard,2027-08-01,Invalid,True,1,In-Person,Mobile,Business services
7445,2021-11-01 13:52:31,251.4,Sarraf-Bala,Pondicherry,INR,MasterCard,2033-05-01,Invalid,True,2,In-Person,Mobile,Business services
7446,2020-09-06 09:34:18,3691.77,"Agarwal, Sachdeva and Vala",Naihati,INR,Visa,2033-02-01,Declined,False,1,Online,Desktop,Professional services and membership organizations
7447,2023-08-12 00:53:20,3833.9,Kalla Ltd,Tumkur,USD,American Express,2032-10-01,Accepted,True,1,In-Person,Desktop,Transportation services
7448,2021-02-02 10:41:52,2672.81,"Balay, Dube and Korpal",Imphal,INR,American Express,2031-05-01,Invalid,True,2,Online,Tablet,Professional services and membership organizations
7449,2023-07-10 22:43:33,3053.58,Tara Group,Bhimavaram,INR,American Express,2026-10-01,Accepted,False,0,In-Person,Desktop,Unknown
7450,2021-01-04 01:09:41,3093.12,Deol Inc,Pune,USD,American Express,2028-02-01,Accepted,False,0,In-Person,Desktop,Unknown
7451,2022-06-22 19:45:56,1308.5,Deshmukh-Deep,Rourkela,EUR,Visa,2028-09-01,Declined,False,2,In-Person,Mobile,Miscellaneous stores
7452,2021-01-10 13:46:10,2104.02,Suri Inc,Mahbubnagar,INR,Visa,2032-09-01,Declined,False,3,Online,Desktop,Unknown
7453,2020-02-23 18:12:10,2949.54,"Suresh, Kamdar and Talwar",Suryapet,USD,American Express,2027-08-01,Declined,False,2,Online,Mobile,Professional services and membership organizations
7454,2021-03-28 21:48:50,1669.41,Bakshi and Sons,Navi Mumbai,INR,Visa,2024-10-01,Accepted,True,0,Online,Mobile,Professional services and membership organizations
7455,2021-12-17 19:44:51,3087.39,Bhavsar-Jani,Dhule,USD,Visa,2030-03-01,Invalid,True,3,Online,Desktop,Unknown
7456,2022-07-22 06:07:53,3764.95,"Salvi, Bora and Sundaram",Parbhani,USD,Visa,2033-08-01,Invalid,False,1,In-Person,Tablet,Contracted services
7457,2022-09-30 13:09:29,2667.69,Dutta Inc,Aizawl,USD,MasterCard,2024-08-01,Accepted,True,0,In-Person,Mobile,Transportation services
7458,2020-12-13 23:59:34,4953.8,Bakshi and Sons,Ghaziabad,INR,MasterCard,2024-02-01,Declined,True,1,Online,Desktop,Contracted services
7459,2023-04-12 11:13:50,309.39,Desai-Khurana,Bathinda,INR,MasterCard,2031-06-01,Accepted,True,1,Online,Desktop,Transportation services
7460,2022-01-06 05:14:52,1861.05,"Dugal, Edwin and Sengupta",Dewas,EUR,American Express,2030-11-01,Accepted,False,2,Online,Tablet,Government services
7461,2023-08-08 06:42:08,990.86,Bhattacharyya LLC,Berhampur,INR,American Express,2027-07-01,Invalid,False,3,In-Person,Tablet,Contracted services
7462,2020-03-12 22:10:23,4088.7,Sant Ltd,Bhubaneswar,EUR,American Express,2024-08-01,Invalid,False,1,Online,Desktop,Utility services
7463,2022-12-08 20:44:57,4294.38,"Maharaj, Lanka and Chand",Raebareli,EUR,Visa,2033-06-01,Declined,True,1,In-Person,Desktop,Miscellaneous stores
7464,2023-07-16 23:22:23,4382.4,Ahluwalia-Roy,Jammu,EUR,American Express,2030-09-01,Declined,True,3,In-Person,Tablet,Miscellaneous stores
7465,2020-09-06 10:24:04,3791.24,Kale Inc,Ambattur,EUR,MasterCard,2030-01-01,Declined,True,2,Online,Mobile,Professional services and membership organizations
7466,2021-10-04 22:40:59,88.62,"Roy, Bail and Sathe",Gopalpur,INR,MasterCard,2027-08-01,Accepted,True,0,Online,Desktop,Contracted services
7467,2020-08-07 13:16:26,1525.43,Kulkarni Inc,Pudukkottai,USD,Visa,2027-04-01,Invalid,False,2,Online,Desktop,Government services
7468,2020-06-19 09:05:01,3004.03,Chander-Deol,Thoothukudi,EUR,Visa,2026-07-01,Accepted,True,3,In-Person,Mobile,Unknown
7469,2020-09-06 09:01:47,1000.71,Dave Ltd,Khandwa,INR,American Express,2024-10-01,Invalid,False,0,In-Person,Tablet,Miscellaneous stores
7470,2022-07-21 00:45:36,4609.54,Keer LLC,Warangal,INR,Visa,2026-12-01,Invalid,False,3,In-Person,Tablet,Unknown
7471,2023-05-30 07:47:16,3611.18,"Kale, Gour and Bahl",Berhampore,INR,American Express,2027-04-01,Invalid,False,0,Online,Tablet,Miscellaneous stores
7472,2023-08-19 02:53:57,2531.47,"Kapadia, Dixit and Comar",Narasaraopet,EUR,Visa,2027-04-01,Accepted,True,3,In-Person,Mobile,Retail outlet services
7473,2023-10-02 05:34:47,4177.12,Venkatesh-Shroff,Ambarnath,EUR,MasterCard,2030-08-01,Accepted,False,1,In-Person,Desktop,Retail outlet services
7474,2021-09-15 13:53:03,1460.27,"Bawa, Dugal and Sandhu",Siliguri,INR,American Express,2033-02-01,Invalid,True,0,Online,Tablet,Business services
7475,2020-11-09 15:20:58,4496.91,Sarna LLC,Gopalpur,INR,American Express,2025-08-01,Invalid,True,1,In-Person,Tablet,Transportation services
7476,2021-01-04 05:14:23,899.36,"Konda, Sheth and Deshmukh",Ranchi,INR,American Express,2024-01-01,Accepted,True,1,Online,Desktop,Contracted services
7477,2022-11-26 04:51:24,1414.11,"Wagle, Chandra and Yogi",Karawal Nagar,USD,MasterCard,2024-09-01,Declined,True,0,Online,Tablet,Miscellaneous stores
7478,2023-06-07 16:42:20,206.11,Kade-Kanda,Burhanpur,USD,American Express,2030-11-01,Invalid,False,0,In-Person,Mobile,Miscellaneous stores
7479,2022-10-28 21:53:38,3490.02,"Rama, Balan and Ganguly",Ahmednagar,EUR,Visa,2023-11-01,Accepted,True,1,Online,Desktop,Agricultural services
7480,2020-06-25 11:03:11,2976.81,Sarraf PLC,Rohtak,INR,MasterCard,2023-11-01,Invalid,True,2,In-Person,Mobile,Business services
7481,2022-03-08 16:14:41,1341.25,Ray-Mannan,Raichur,INR,American Express,2033-01-01,Declined,False,1,In-Person,Desktop,Agricultural services
7482,2023-07-12 03:15:14,2470.89,Bora PLC,Avadi,USD,MasterCard,2030-01-01,Declined,False,3,Online,Desktop,Government services
7483,2022-11-22 15:10:45,2653.34,"Ray, Chand and Mandal",Bhiwandi,USD,MasterCard,2023-11-01,Invalid,True,3,Online,Tablet,Business services
7484,2022-10-24 13:47:53,199.51,Choudhry-Bobal,Kakinada,INR,Visa,2031-10-01,Accepted,False,0,In-Person,Mobile,Contracted services
7485,2021-04-15 02:18:28,2020.33,"Deo, Sachdeva and Gara",Kochi,INR,Visa,2033-05-01,Accepted,True,2,Online,Tablet,Retail outlet services
7486,2022-10-07 10:55:29,4606.67,Borde PLC,Chittoor,INR,MasterCard,2028-06-01,Accepted,False,1,In-Person,Desktop,Miscellaneous stores
7487,2021-09-06 15:48:20,2337.65,Garg and Sons,Secunderabad,USD,MasterCard,2027-06-01,Declined,False,0,In-Person,Tablet,Government services
7488,2023-01-10 19:14:04,2055.92,Savant-Sarma,Baranagar,INR,American Express,2030-08-01,Invalid,True,2,Online,Mobile,Business services
7489,2022-11-04 02:25:17,1132.69,"Ratti, Baria and Ravel",Dindigul,INR,MasterCard,2028-11-01,Declined,False,3,In-Person,Tablet,Miscellaneous stores
7490,2022-09-13 17:36:35,3637.14,Lal PLC,Purnia,EUR,Visa,2023-12-01,Declined,False,2,Online,Desktop,Miscellaneous stores
7491,2020-09-30 23:32:43,4484.12,Sampath-Baria,Akola,USD,Visa,2026-02-01,Accepted,True,1,Online,Tablet,Retail outlet services
7492,2022-07-10 08:56:56,2504.94,Thaman-Lanka,Shivpuri,INR,MasterCard,2025-06-01,Declined,False,3,In-Person,Mobile,Government services
7493,2021-12-25 21:43:10,4466.04,Edwin-Sidhu,Kochi,EUR,American Express,2029-01-01,Accepted,False,3,In-Person,Desktop,Professional services and membership organizations
7494,2021-08-13 16:20:59,643.42,Talwar-Ramaswamy,Raipur,INR,Visa,2032-05-01,Invalid,False,0,In-Person,Desktop,Contracted services
7495,2021-09-30 17:35:56,3485.85,Doctor-Sharaf,Silchar,INR,American Express,2030-02-01,Accepted,False,2,Online,Desktop,Agricultural services
7496,2022-04-06 16:24:17,1643.67,Suresh-Rastogi,Siliguri,INR,Visa,2026-08-01,Declined,True,0,In-Person,Tablet,Transportation services
7497,2021-06-19 19:46:32,1503.65,Swaminathan-Jayaraman,Mumbai,INR,American Express,2026-10-01,Declined,False,0,Online,Tablet,Business services
7498,2023-05-14 21:40:44,777.84,Dass Group,Ajmer,USD,MasterCard,2030-11-01,Declined,True,1,In-Person,Desktop,Government services
7499,2022-10-21 05:50:36,2392.44,Din-Mani,Bathinda,INR,American Express,2025-09-01,Accepted,False,1,In-Person,Desktop,Clothing stores
7500,2022-10-30 10:14:29,2553.48,"Chakrabarti, Keer and Doctor",Singrauli,USD,Visa,2032-12-01,Accepted,False,3,In-Person,Desktop,Business services
7501,2020-03-29 20:49:28,1376.14,Basak LLC,Bettiah,INR,American Express,2029-11-01,Invalid,False,1,Online,Desktop,Retail outlet services
7502,2021-10-16 21:14:09,4437.09,Bajaj and Sons,Sonipat,USD,Visa,2027-02-01,Declined,True,0,Online,Tablet,Transportation services
7503,2020-03-19 18:36:43,840.62,"Bail, Salvi and Rau",Sikar,USD,Visa,2031-01-01,Invalid,False,0,Online,Mobile,Agricultural services
7504,2023-07-09 05:52:57,2323.66,Majumdar Inc,Shahjahanpur,EUR,Visa,2030-06-01,Declined,True,3,In-Person,Tablet,Unknown
7505,2020-11-01 00:51:25,90.01,Dyal PLC,Navi Mumbai,USD,MasterCard,2030-09-01,Declined,True,3,In-Person,Mobile,Transportation services
7506,2023-08-20 16:17:46,4757.03,"Dey, Gole and Mahajan",Raiganj,EUR,MasterCard,2027-06-01,Accepted,True,2,Online,Desktop,Professional services and membership organizations
7507,2021-08-18 20:41:03,3566.43,Dugar-Venkatesh,Gudivada,INR,American Express,2024-08-01,Declined,False,0,In-Person,Tablet,Government services
7508,2021-01-14 21:21:52,951.67,"Gole, Sha and Hayre",Ambarnath,USD,Visa,2033-04-01,Invalid,True,1,Online,Desktop,Government services
7509,2023-06-13 04:04:56,1683.64,Chopra-Sarraf,Gulbarga,EUR,MasterCard,2032-08-01,Accepted,True,3,Online,Mobile,Unknown
7510,2022-12-12 01:46:33,2099.36,Goel Ltd,Rohtak,INR,MasterCard,2030-06-01,Invalid,True,1,Online,Mobile,Professional services and membership organizations
7511,2021-02-19 23:03:55,2621.32,Sur Group,Moradabad,USD,American Express,2032-04-01,Accepted,False,3,Online,Mobile,Government services
7512,2021-03-31 20:11:09,2614.69,Thakur LLC,Morbi,USD,American Express,2030-04-01,Invalid,True,1,Online,Tablet,Utility services
7513,2021-08-06 19:05:52,1085.72,Tank LLC,Farrukhabad,USD,American Express,2029-02-01,Accepted,True,3,In-Person,Mobile,Business services
7514,2021-08-18 16:01:04,1727.32,Mane PLC,Guwahati,USD,MasterCard,2024-05-01,Invalid,False,3,In-Person,Desktop,Transportation services
7515,2021-03-17 08:42:03,1146.35,Hayre-Tak,Davanagere,EUR,American Express,2031-01-01,Accepted,True,1,In-Person,Mobile,Contracted services
7516,2022-06-18 18:54:06,4056.41,Balay-Bakshi,Ramagundam,USD,Visa,2024-01-01,Invalid,True,3,In-Person,Mobile,Agricultural services
7517,2020-04-26 10:49:32,41.26,"Dyal, Bhattacharyya and Dey",Panipat,INR,American Express,2026-06-01,Declined,False,0,In-Person,Mobile,Transportation services
7518,2023-01-01 21:47:17,3243.5,Gala Ltd,Gopalpur,INR,American Express,2025-01-01,Declined,False,1,In-Person,Desktop,Miscellaneous stores
7519,2022-03-31 00:26:29,711.8,Venkatesh-Aurora,Anantapur,INR,American Express,2032-08-01,Declined,False,1,Online,Mobile,Government services
7520,2023-05-05 07:01:42,4486.79,"Sha, Raman and Lala",Satara,INR,MasterCard,2028-06-01,Accepted,True,2,In-Person,Tablet,Government services
7521,2022-09-29 13:47:07,1902.72,Gupta Group,Khandwa,EUR,American Express,2033-05-01,Invalid,True,0,Online,Desktop,Miscellaneous stores
7522,2020-01-28 16:52:43,1184.88,Babu-Yohannan,Davanagere,USD,Visa,2031-02-01,Declined,False,3,In-Person,Desktop,Contracted services
7523,2021-03-22 17:46:31,1147.78,Sengupta-Sama,Jammu,USD,Visa,2031-09-01,Accepted,False,1,In-Person,Tablet,Miscellaneous stores
7524,2023-02-18 02:04:18,2505.28,Gopal-Chokshi,Tiruchirappalli,USD,Visa,2032-02-01,Accepted,True,0,Online,Mobile,Professional services and membership organizations
7525,2021-08-02 06:53:04,4049.35,"Dugal, Chaudry and Kale",Tiruppur,USD,MasterCard,2032-09-01,Accepted,True,1,Online,Tablet,Business services
7526,2022-12-09 23:21:14,1966.58,Trivedi-Rege,Raipur,EUR,MasterCard,2032-07-01,Declined,False,2,Online,Mobile,Miscellaneous stores
7527,2022-03-13 06:16:36,557.0,"Varughese, Borra and Rana",Parbhani,INR,American Express,2024-08-01,Invalid,True,3,Online,Tablet,Contracted services
7528,2020-10-12 13:32:23,593.6,Bhatia Group,Guntur,EUR,American Express,2024-09-01,Invalid,False,1,In-Person,Desktop,Miscellaneous stores
7529,2023-08-12 07:40:39,2390.16,"Sampath, Bera and Gala",Vijayanagaram,USD,MasterCard,2028-04-01,Invalid,True,3,In-Person,Tablet,Contracted services
7530,2022-06-29 12:26:46,4506.34,Savant Inc,Jhansi,INR,Visa,2032-04-01,Invalid,False,1,Online,Desktop,Contracted services
7531,2023-10-04 16:36:14,102.12,Bhagat-Bobal,Durg,INR,MasterCard,2028-12-01,Invalid,True,0,In-Person,Mobile,Unknown
7532,2022-03-08 15:19:39,2621.72,Chandra-Contractor,Silchar,INR,Visa,2024-12-01,Invalid,False,1,Online,Desktop,Miscellaneous stores
7533,2020-01-03 08:58:59,805.53,Dash LLC,Faridabad,INR,MasterCard,2024-04-01,Accepted,False,0,Online,Desktop,Professional services and membership organizations
7534,2023-05-24 18:49:04,4746.45,Dugal-Iyengar,Raipur,INR,MasterCard,2033-01-01,Accepted,True,1,Online,Desktop,Contracted services
7535,2022-08-19 08:45:38,3448.84,Baral LLC,Sultan Pur Majra,EUR,Visa,2030-11-01,Declined,True,0,Online,Desktop,Miscellaneous stores
7536,2021-01-10 16:12:00,669.32,Yohannan Ltd,Gangtok,USD,MasterCard,2027-09-01,Accepted,False,2,In-Person,Tablet,Professional services and membership organizations
