,datetime,amount,merchant,mcc,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device
6191,2021-02-15 17:29:37,2900.42,Borah-Malhotra,9610,Eluru,INR,MasterCard,05/32,0,0,3 or more,Online,Mobile
6192,2022-09-15 14:30:13,715.72,Yohannan-Ghosh,2488,Kottayam,EUR,Visa,03/26,12,0,2,Online,Mobile
6193,2022-03-19 02:34:31,770.82,Bora PLC,7391,Muzaffarnagar,INR,American Express,03/26,5,1,1,Online,Desktop
6194,2021-10-07 10:46:44,4258.99,Trivedi-Hayre,5668,Surat,EUR,Visa,08/30,12,1,2,In-Person,Desktop
6195,2020-05-27 09:18:14,2761.67,Atwal-Ben,9371,Kota,EUR,Visa,11/28,5,0,,In-Person,Mobile
6196,2020-10-11 01:25:25,736.19,"Goyal, Ramakrishnan and Toor",3923,Vijayawada,USD,MasterCard,04/24,5,0,1,Online,Tablet
6197,2023-01-06 10:45:37,4455.72,Kata LLC,5839,Phusro,USD,American Express,11/27,0,1,1,In-Person,Desktop
6198,2023-01-28 15:06:08,824.16,"Bhakta, Amble and Srivastava",2088,Hosur,EUR,MasterCard,03/31,5,0,2,In-Person,Mobile
6199,2020-12-26 09:31:38,1800.28,"Randhawa, Dhawan and Sangha",6989,Ambala,USD,MasterCard,05/30,5,1,,In-Person,Tablet
6200,2022-03-27 16:40:45,1962.15,Kunda-Bakshi,1637,Hyderabad,EUR,American Express,11/29,5,1,2,Online,Tablet
6201,2021-08-01 01:18:37,981.0,Amble PLC,1989,Serampore,INR,MasterCard,04/29,5,1,,In-Person,Mobile
6202,2022-02-16 18:26:03,3038.48,Sachar LLC,3322,Gurgaon,USD,American Express,06/33,12,0,,In-Person,Tablet
6203,2022-02-25 23:49:26,3092.24,"Kala, Sampath and Sharaf",9729,Muzaffarnagar,EUR,American Express,08/26,0,1,2,Online,Desktop
6204,2021-05-25 17:38:43,1162.83,Dixit-Bhattacharyya,7970,Karimnagar,USD,MasterCard,07/29,0,1,2,In-Person,Desktop
6205,2022-06-01 06:05:47,3416.13,"Wali, Kalita and Anand",8747,Patiala,EUR,Visa,03/25,5,0,,In-Person,Desktop
6206,2022-07-06 10:14:20,2296.67,"Lalla, Venkatesh and Ratta",4905,Guna,EUR,Visa,04/30,5,0,,In-Person,Mobile
6207,2023-05-31 06:41:09,3491.84,Kara-Jha,8135,Kurnool,EUR,American Express,06/31,5,0,2,In-Person,Tablet
6208,2023-07-05 03:47:24,3360.8,Mani-Magar,4369,Ahmednagar,EUR,MasterCard,01/30,0,0,,In-Person,Desktop
6209,2020-03-17 15:08:47,3885.64,Madan-Buch,4940,Bangalore,EUR,Visa,01/29,0,1,3 or more,In-Person,Mobile
6210,2023-05-03 05:45:27,1545.0,Kadakia Inc,2217,Sikar,INR,MasterCard,08/28,0,1,2,In-Person,Mobile
6211,2020-01-15 13:54:32,901.92,Ahluwalia-Din,3654,Bhiwandi,EUR,Visa,08/27,12,1,,In-Person,Mobile
6212,2020-07-29 00:19:51,4311.28,Sharma and Sons,9991,Shivpuri,USD,MasterCard,12/29,12,1,1,Online,Mobile
6213,2020-05-29 08:31:04,919.92,Contractor Group,7950,Ranchi,EUR,MasterCard,09/24,12,1,2,In-Person,Mobile
6214,2021-09-05 05:40:03,2617.18,Majumdar Group,9455,Bhiwani,USD,MasterCard,02/29,0,1,1,In-Person,Mobile
6215,2022-02-07 11:36:57,42.47,Walla Ltd,7846,Anand,EUR,American Express,01/25,0,0,2,Online,Desktop
6216,2021-10-17 17:36:11,689.7,"Behl, Khosla and Mani",3145,Patna,EUR,MasterCard,10/30,5,0,3 or more,In-Person,Tablet
6217,2020-06-27 11:16:27,50.42,Srivastava Inc,2696,Asansol,USD,American Express,12/23,5,1,,Online,Mobile
6218,2022-04-28 20:41:43,4097.67,"Varma, Khatri and Atwal",6539,Phagwara,INR,American Express,03/26,5,1,1,In-Person,Tablet
6219,2022-08-15 11:07:47,4536.51,"Kale, Divan and Desai",5793,Burhanpur,EUR,American Express,10/25,12,0,2,Online,Mobile
6220,2022-06-23 10:35:09,213.38,Bhasin-Sen,5969,Udupi,EUR,MasterCard,06/29,5,0,2,In-Person,Mobile
6221,2023-03-19 16:30:07,1653.5,"Hegde, Bala and Lad",7253,Agartala,INR,Visa,03/27,0,1,1,Online,Tablet
6222,2023-04-09 20:48:56,1356.6,Sheth Group,7796,Bellary,USD,MasterCard,07/24,5,1,2,In-Person,Desktop
6223,2020-08-01 11:30:53,4909.97,Virk Inc,9479,Kota,USD,Visa,07/32,12,0,,Online,Tablet
6224,2023-06-27 10:43:32,2511.65,Trivedi Inc,1035,Gurgaon,INR,MasterCard,09/26,12,0,,Online,Desktop
6225,2023-08-28 06:48:48,1862.86,Kaul Group,5526,Asansol,EUR,MasterCard,07/33,5,0,,In-Person,Desktop
6226,2023-05-28 19:02:30,4079.18,Sharma-Taneja,4101,Thoothukudi,EUR,American Express,01/30,0,1,,Online,Tablet
6227,2022-05-03 02:33:10,3751.17,Rege and Sons,7074,Mysore,INR,American Express,03/31,0,0,,In-Person,Desktop
6228,2020-08-03 02:08:01,4192.88,Gupta and Sons,6629,Karimnagar,EUR,American Express,03/28,5,1,,Online,Mobile
6229,2021-03-18 20:11:42,1188.82,Thakur-Desai,2579,Belgaum,INR,American Express,07/27,5,1,,In-Person,Tablet
6230,2023-01-07 07:19:27,927.0,Khatri Ltd,3219,Bhusawal,EUR,American Express,03/31,5,1,,Online,Tablet
6231,2020-05-15 06:12:55,242.88,Sidhu Ltd,5309,Akola,USD,Visa,05/31,0,0,3 or more,Online,Desktop
6232,2021-09-20 03:39:52,3656.09,Saini PLC,2429,Vijayawada,EUR,American Express,07/30,12,1,3 or more,In-Person,Desktop
6233,2023-03-08 12:37:12,4326.98,"Kaur, Talwar and Dhingra",5332,Salem,USD,Visa,08/29,0,1,,Online,Mobile
6234,2023-04-06 04:03:39,1.54,Bandi-Krishna,7765,Madurai,USD,American Express,11/24,0,0,2,Online,Mobile
6235,2022-10-26 16:52:12,1086.08,Ramachandran Inc,7165,Allahabad,INR,American Express,03/26,0,0,3 or more,In-Person,Mobile
6236,2020-03-24 21:48:06,500.49,"Magar, Kumer and Salvi",5653,Shivpuri,EUR,MasterCard,03/28,0,0,3 or more,In-Person,Desktop
6237,2021-07-22 17:04:57,3381.58,Shankar PLC,9394,Durgapur,EUR,MasterCard,11/24,5,0,3 or more,In-Person,Desktop
6238,2020-11-15 14:02:09,4170.74,Singh-Sabharwal,6198,Guna,USD,MasterCard,09/25,12,1,,Online,Mobile
6239,2022-11-03 13:52:03,4704.56,Jaggi and Sons,4195,Ludhiana,USD,American Express,03/31,12,1,2,Online,Desktop
6240,2020-10-09 05:28:18,2543.56,Batra-Bajwa,1253,Meerut,INR,American Express,03/28,12,0,,Online,Tablet
6241,2021-06-15 18:57:03,3770.15,Gole-Balan,2384,Kanpur,USD,Visa,05/29,5,1,1,In-Person,Tablet
6242,2023-01-03 21:20:28,1257.26,"Ramesh, Saran and Subramanian",5643,Kollam,INR,MasterCard,08/24,5,1,,In-Person,Tablet
6243,2020-07-03 15:55:04,4080.56,Iyer Ltd,9104,Maheshtala,EUR,MasterCard,10/25,0,1,2,Online,Desktop
6244,2022-01-08 04:57:50,2497.15,Sood Ltd,8165,Gopalpur,INR,MasterCard,10/26,5,1,2,Online,Tablet
6245,2020-11-27 13:13:16,1098.42,"Bakshi, Toor and Bali",5839,Nagaon,INR,MasterCard,12/29,5,1,,Online,Tablet
6246,2022-08-22 07:39:03,799.21,Balay Inc,7080,Gopalpur,EUR,MasterCard,01/33,12,0,2,In-Person,Tablet
6247,2023-07-18 15:44:28,2871.02,"Bhavsar, Rao and Mannan",9591,Chinsurah,USD,Visa,08/25,0,0,1,Online,Tablet
6248,2022-03-03 00:53:01,2026.79,"Walia, Aurora and Bhattacharyya",1328,Ballia,USD,American Express,11/23,5,0,1,Online,Desktop
6249,2023-06-23 23:03:47,460.23,Randhawa-Balasubramanian,4438,Thrissur,EUR,American Express,07/24,12,1,1,Online,Mobile
6250,2022-07-06 10:18:46,4491.58,Chaudhary-Deep,2995,Amritsar,USD,American Express,11/32,12,1,,Online,Desktop
6251,2023-01-17 07:09:01,4949.11,Kala PLC,5212,Bhubaneswar,EUR,Visa,06/31,12,1,1,In-Person,Tablet
6252,2022-02-03 01:51:21,4542.39,Bawa Inc,1343,Giridih,EUR,MasterCard,12/29,0,1,,Online,Tablet
6253,2020-04-27 23:44:52,4402.74,Goel-Ben,1128,Bardhaman,INR,American Express,01/29,0,1,2,Online,Tablet
6254,2020-06-18 07:00:28,1638.97,Srinivasan-Madan,8533,Erode,INR,MasterCard,08/32,12,1,1,In-Person,Desktop
6255,2021-05-08 03:38:22,959.18,Kapoor-Bir,2455,Nangloi Jat,EUR,MasterCard,05/27,12,1,2,Online,Desktop
6256,2020-11-04 06:10:55,1498.19,"Khanna, Saini and Sinha",9202,Sri Ganganagar,INR,Visa,11/28,5,1,,Online,Desktop
6257,2022-11-02 09:53:15,3494.07,Bora-Tandon,1575,Mau,INR,Visa,11/25,5,1,3 or more,In-Person,Desktop
6258,2022-08-07 09:23:45,1223.52,Seth and Sons,6681,Ambala,EUR,American Express,07/25,0,1,1,In-Person,Desktop
6259,2023-02-04 00:52:20,2653.06,"Shah, Sinha and Sheth",7514,Avadi,EUR,Visa,12/25,0,1,2,Online,Mobile
6260,2023-05-12 02:20:29,4465.75,"Dara, Sen and Shukla",4055,Shivpuri,INR,MasterCard,02/26,12,1,3 or more,In-Person,Tablet
6261,2020-09-22 07:38:34,283.57,Devi Inc,5572,Mathura,INR,American Express,11/24,0,1,2,In-Person,Mobile
6262,2020-06-28 03:18:52,4017.44,Ahluwalia-Chahal,6190,Katni,USD,Visa,04/28,5,1,1,In-Person,Desktop
6263,2021-01-26 15:31:04,1165.23,Loke-Anne,3502,Darbhanga,USD,Visa,12/31,0,0,3 or more,Online,Tablet
6264,2021-11-18 21:50:06,2494.43,Dasgupta Ltd,5324,Jaipur,USD,Visa,02/29,12,1,1,Online,Mobile
6265,2021-09-22 04:02:06,3525.41,Ram-Mane,4721,Jehanabad,USD,MasterCard,04/32,5,1,2,In-Person,Desktop
6266,2022-01-15 13:49:14,4142.19,"Kannan, Mander and Hegde",9672,Katni,EUR,Visa,04/26,5,0,3 or more,Online,Mobile
6267,2022-06-16 16:39:14,2288.66,Rattan Group,9291,Khammam,INR,MasterCard,11/27,12,1,,In-Person,Mobile
6268,2022-07-17 20:06:28,2315.02,Dhawan-Kar,3521,Anantapuram,USD,Visa,04/31,5,0,3 or more,In-Person,Tablet
6269,2020-06-01 02:52:22,3226.16,"Krishnan, Shetty and Bhakta",2772,Orai,USD,American Express,10/33,5,1,3 or more,In-Person,Desktop
6270,2022-08-08 03:23:32,4422.67,Saha Group,3875,Dewas,EUR,MasterCard,08/26,5,1,,Online,Mobile
6271,2021-04-22 10:29:20,672.82,Ramachandran PLC,4302,Surendranagar Dudhrej,EUR,American Express,08/33,5,1,3 or more,Online,Tablet
6272,2020-03-12 15:26:03,3979.61,Bose Ltd,5690,Junagadh,EUR,MasterCard,07/25,12,1,1,Online,Tablet
6273,2022-09-30 23:06:31,3763.25,Luthra and Sons,4441,Deoghar,EUR,American Express,04/24,5,0,2,Online,Desktop
6274,2020-03-07 23:28:33,1347.63,"Rana, Sekhon and Chowdhury",4371,Bettiah,EUR,Visa,08/24,5,1,,In-Person,Mobile
6275,2022-12-28 19:34:01,4677.54,Chaudhary Group,1784,Raipur,EUR,Visa,08/26,0,1,1,Online,Desktop
6276,2020-06-12 01:21:21,4089.18,Sachar Group,6177,Bongaigaon,INR,Visa,12/26,0,1,,Online,Mobile
6277,2022-11-21 01:36:19,1057.59,"Chauhan, Kaur and Chokshi",9068,Amroha,INR,Visa,02/24,5,0,,Online,Mobile
6278,2022-09-24 15:31:17,2674.65,Cheema-Sen,7775,Delhi,INR,Visa,02/24,0,1,,In-Person,Mobile
6279,2020-02-20 14:41:36,1370.57,"Agate, Srinivas and Sood",6129,Kirari Suleman Nagar,USD,American Express,01/31,5,1,3 or more,Online,Mobile
6280,2023-03-07 21:13:59,4678.53,Tank Inc,4027,Karnal,INR,Visa,10/28,12,0,3 or more,In-Person,Desktop
6281,2022-07-19 01:45:45,381.79,"Buch, Rattan and Bhandari",8962,Alwar,INR,MasterCard,07/33,5,1,3 or more,In-Person,Tablet
6282,2022-11-22 17:09:24,3397.68,"Sharaf, Bajaj and Bajwa",6711,Phusro,EUR,Visa,07/32,0,1,1,In-Person,Tablet
6283,2021-01-24 06:55:25,95.29,Ravel-Madan,4227,Faridabad,EUR,American Express,01/24,5,0,1,In-Person,Desktop
6284,2023-08-01 08:49:19,3014.18,Kade-Keer,5736,Malda,USD,MasterCard,02/24,0,1,1,Online,Mobile
6285,2021-03-20 22:35:54,746.68,Varughese-Batra,8961,Phagwara,USD,American Express,11/29,0,0,2,In-Person,Mobile
6286,2023-06-15 07:40:29,1428.07,Tara Group,9591,Bhubaneswar,EUR,American Express,12/26,12,1,,Online,Tablet
6287,2023-09-24 04:33:07,4293.52,Ahluwalia-Hegde,7933,Kolkata,EUR,MasterCard,07/25,12,1,2,Online,Tablet
6288,2021-07-28 20:05:13,3809.55,Kanda Inc,6297,Tiruvottiyur,USD,American Express,04/32,12,1,1,In-Person,Tablet
6289,2021-03-05 21:05:28,2712.05,Kara and Sons,5119,Munger,INR,Visa,08/27,5,1,1,Online,Desktop
6290,2021-11-02 06:36:31,3373.0,"Sule, Hans and Arora",5808,Pallavaram,INR,American Express,01/25,5,0,2,Online,Mobile
6291,2022-08-26 09:58:46,1647.65,"Kohli, Gala and Shukla",5177,Jamalpur,USD,American Express,10/26,0,1,3 or more,Online,Desktop
6292,2021-11-22 02:23:06,4723.69,Ram-Kohli,8429,Muzaffarnagar,INR,American Express,12/23,12,0,,Online,Mobile
6293,2020-01-29 09:51:54,2168.14,Datta-Vaidya,6216,Kirari Suleman Nagar,USD,MasterCard,11/32,5,0,1,Online,Desktop
6294,2022-02-17 09:29:55,442.7,"Deep, Chakrabarti and Kara",9196,Hajipur,INR,American Express,10/26,12,0,3 or more,In-Person,Mobile
6295,2021-11-21 11:59:16,1983.55,"Keer, Balay and Ramachandran",8340,Tiruppur,USD,American Express,07/28,12,1,2,Online,Mobile
6296,2020-11-05 21:44:17,1674.87,"Dey, Saxena and Desai",8642,Nagpur,INR,American Express,05/26,12,1,1,Online,Mobile
6297,2020-07-12 15:17:45,1252.58,Bhatti LLC,5801,South Dumdum,EUR,American Express,01/25,0,1,,In-Person,Tablet
6298,2020-06-21 12:13:46,312.56,Rajagopalan-Golla,4382,Gandhinagar,EUR,MasterCard,01/31,0,1,,Online,Desktop
6299,2023-06-02 09:09:37,2610.98,Buch-Luthra,7007,Orai,USD,Visa,11/23,0,0,,In-Person,Tablet
6300,2020-05-03 03:17:19,548.12,Bahri-Dey,5309,Rajpur Sonarpur,EUR,Visa,08/30,0,0,,In-Person,Desktop
6301,2023-06-24 00:49:29,867.49,Sama and Sons,6032,Rajkot,INR,MasterCard,11/27,5,0,1,In-Person,Desktop
6302,2021-12-13 19:45:59,795.26,"Kadakia, Anand and Bhargava",6313,Ujjain,USD,American Express,02/33,12,0,,In-Person,Tablet
6303,2020-04-02 11:01:44,4744.39,Anand and Sons,7653,Jamshedpur,USD,MasterCard,07/26,12,1,2,Online,Mobile
6304,2021-07-23 02:18:13,467.7,"Halder, Chadha and Thaker",5760,Ajmer,INR,Visa,08/31,0,0,1,Online,Mobile
6305,2021-02-25 00:02:08,1365.6,Halder-Apte,7662,Mysore,USD,American Express,02/24,0,1,,Online,Desktop
6306,2020-09-16 04:25:56,3223.67,Kakar-Chandra,6078,Ahmednagar,EUR,MasterCard,08/29,0,1,3 or more,Online,Desktop
6307,2021-08-18 07:50:58,1802.86,Biswas-Kalla,2691,Anantapur,USD,MasterCard,08/30,5,0,1,In-Person,Mobile
6308,2023-05-04 03:50:38,4485.64,"Mand, Thaman and Lanka",6894,Ambarnath,USD,MasterCard,10/28,5,0,3 or more,Online,Mobile
6309,2022-08-19 04:09:45,1620.58,"Badami, Krish and Kalla",7028,Muzaffarnagar,EUR,MasterCard,08/30,5,1,,Online,Desktop
6310,2020-02-09 02:43:16,882.03,"Jain, Chand and Ganesan",7381,Berhampur,USD,MasterCard,07/30,5,1,1,Online,Mobile
6311,2020-05-11 03:14:32,4908.61,"Chand, Gara and Bhat",5614,South Dumdum,INR,Visa,09/30,0,0,2,In-Person,Desktop
6312,2023-04-06 12:18:38,4541.32,Choudhary-Dani,6611,Sambalpur,EUR,Visa,12/28,5,0,2,In-Person,Mobile
6313,2022-04-02 22:03:01,2355.77,Wagle-Saxena,4944,Mirzapur,EUR,MasterCard,02/30,12,0,2,In-Person,Tablet
6314,2021-12-21 02:00:11,4860.92,Sibal Group,1454,Bettiah,INR,Visa,12/27,12,1,1,Online,Mobile
6315,2023-06-06 23:13:29,4888.72,"Kara, Sundaram and Dass",2926,Bharatpur,EUR,American Express,12/23,0,1,2,In-Person,Tablet
6316,2022-03-30 13:15:15,619.51,"Mannan, Balan and Bakshi",1750,Bareilly,EUR,Visa,01/33,12,1,,In-Person,Tablet
6317,2023-04-17 14:31:51,156.08,"Borde, Shere and Ranganathan",4820,Singrauli,INR,MasterCard,12/29,5,1,,In-Person,Mobile
6318,2021-06-24 13:29:56,4528.52,"Basak, Balasubramanian and Mannan",3334,Mumbai,USD,MasterCard,10/25,12,1,3 or more,In-Person,Desktop
6319,2022-12-12 18:50:47,1227.31,Sehgal-Dash,4491,Vasai-Virar,EUR,MasterCard,02/32,12,1,2,In-Person,Tablet
6320,2021-01-23 00:25:55,849.45,Chowdhury-Dua,8467,Ghaziabad,USD,MasterCard,11/31,0,0,,In-Person,Mobile
6321,2023-08-18 16:18:23,4211.37,Thaman Group,8134,Khandwa,EUR,MasterCard,12/30,12,1,1,In-Person,Desktop
6322,2023-05-31 21:52:16,4695.01,"De, Mane and Sabharwal",8404,Tumkur,INR,MasterCard,06/27,12,1,3 or more,In-Person,Desktop
6323,2022-07-18 14:56:34,1153.57,Rau-Bhakta,2462,Thane,EUR,MasterCard,03/25,12,1,,In-Person,Desktop
6324,2020-11-28 07:57:35,3860.25,Malhotra PLC,2102,Rampur,USD,MasterCard,09/27,0,0,,Online,Desktop
6325,2022-03-19 17:52:25,3698.65,Saha-Wable,4254,Bidar,INR,Visa,06/33,0,1,2,In-Person,Mobile
6326,2021-10-23 17:45:38,4571.07,"Viswanathan, Bassi and Ganguly",4566,Pimpri-Chinchwad,EUR,MasterCard,05/31,0,0,,In-Person,Desktop
6327,2020-09-27 15:20:10,3645.89,"Amble, Viswanathan and Sem",7901,Bokaro,EUR,American Express,04/26,0,1,3 or more,In-Person,Tablet
6328,2020-07-11 00:43:25,1807.64,Wali-Tata,9407,Warangal,INR,MasterCard,08/32,12,0,,Online,Tablet
6329,2020-06-28 02:17:45,3685.59,Raval PLC,4686,Mathura,EUR,Visa,10/32,5,1,2,In-Person,Desktop
6330,2021-12-17 09:13:11,1894.09,Mall-Kala,1292,Kota,USD,American Express,08/31,5,0,2,In-Person,Desktop
6331,2020-09-27 11:28:52,2549.31,Kale-Dhar,1105,Tenali,USD,American Express,01/30,12,1,2,In-Person,Tablet
6332,2022-04-26 22:00:34,3093.24,"Joshi, Dube and Varughese",6805,Guna,INR,American Express,09/32,12,1,1,Online,Tablet
6333,2022-04-13 02:23:20,3773.68,Behl-Dube,6366,Sasaram,EUR,Visa,10/24,0,1,1,In-Person,Desktop
6334,2022-09-18 16:58:25,2485.9,Bobal-Gala,1753,Mathura,USD,American Express,04/30,12,1,1,Online,Desktop
6335,2021-03-04 21:26:22,761.05,Aurora-Kala,4014,Kharagpur,INR,Visa,11/23,0,1,2,In-Person,Mobile
6336,2020-03-11 12:25:42,1617.51,"Deshpande, Ravi and Golla",7158,Dharmavaram,INR,American Express,02/28,0,0,1,In-Person,Mobile
6337,2023-06-03 19:46:42,2935.39,"Datta, Subramaniam and Zachariah",4016,Serampore,EUR,MasterCard,06/29,5,0,3 or more,Online,Desktop
6338,2023-06-09 00:22:04,2065.6,Jayaraman-Chada,9835,Moradabad,USD,American Express,04/31,12,1,2,In-Person,Tablet
6339,2021-04-21 06:23:14,4524.26,Wadhwa-Swaminathan,4306,Ramagundam,USD,MasterCard,11/24,5,1,2,Online,Mobile
6340,2022-10-08 11:06:04,2384.22,Rajan-Maharaj,5141,Warangal,EUR,American Express,05/25,0,1,2,In-Person,Mobile
6341,2021-07-21 01:26:24,3411.58,"Sarraf, Dewan and Balay",9237,Nadiad,USD,Visa,06/33,12,1,1,In-Person,Mobile
6342,2022-09-07 09:31:28,2508.31,Balakrishnan Ltd,2563,Miryalaguda,INR,Visa,07/28,0,0,2,In-Person,Desktop
6343,2020-04-15 14:37:27,1380.02,"Sampath, Wali and Tandon",8445,Durgapur,USD,MasterCard,11/24,5,1,3 or more,In-Person,Desktop
6344,2023-06-26 18:12:52,2382.64,"Jani, Baral and Suri",2093,Phagwara,USD,American Express,03/31,12,1,1,Online,Mobile
6345,2023-06-21 22:35:25,1232.11,"Karnik, Warrior and Gala",4998,Raipur,INR,MasterCard,08/25,12,0,3 or more,In-Person,Desktop
6346,2023-01-28 14:12:02,1069.51,"Bawa, Yohannan and Toor",7448,Tinsukia,USD,Visa,05/32,12,0,1,In-Person,Tablet
6347,2022-09-14 21:06:49,382.39,"Swamy, Chakraborty and Rau",3388,Sonipat,INR,MasterCard,05/27,0,0,2,Online,Mobile
6348,2023-03-11 14:25:09,1150.53,Goda Group,4946,Durgapur,INR,Visa,02/26,5,1,3 or more,Online,Tablet
6349,2023-02-13 08:07:34,3978.03,Shankar-Barad,1023,Jaipur,EUR,Visa,01/31,0,0,1,In-Person,Mobile
6350,2020-04-14 05:32:24,2190.44,"Khurana, Sachar and Khalsa",7749,Bareilly,INR,MasterCard,05/25,0,0,3 or more,Online,Mobile
6351,2022-06-03 20:46:43,3184.04,Date Ltd,3513,Chinsurah,USD,American Express,12/27,12,0,1,In-Person,Mobile
6352,2021-05-27 18:49:36,4760.81,"Lata, Hans and Sant",6383,Jamalpur,INR,American Express,02/25,5,0,2,Online,Tablet
6353,2022-10-28 22:30:13,3736.52,Venkatesh Group,6120,Bettiah,INR,American Express,11/27,0,0,,Online,Desktop
6354,2020-10-29 20:31:19,909.41,"Bora, Mand and Divan",4511,Bally,EUR,MasterCard,09/33,0,1,1,Online,Tablet
6355,2021-07-27 16:48:47,990.27,"Din, Rau and Wable",4484,Darbhanga,EUR,MasterCard,05/24,0,0,2,In-Person,Desktop
6356,2021-02-08 19:58:54,1272.86,Bahl-Ganesan,3037,Gandhidham,EUR,American Express,10/32,0,0,,Online,Tablet
6357,2023-08-06 16:13:33,169.59,Kalla PLC,2037,Bhusawal,USD,MasterCard,04/27,0,1,2,In-Person,Tablet
6358,2020-11-12 02:56:22,4524.2,"Raj, Solanki and Yadav",2355,Haldia,USD,MasterCard,07/24,12,0,3 or more,In-Person,Tablet
6359,2020-12-06 02:23:28,2698.81,"Deol, Goswami and Dar",7994,Bhatpara,INR,MasterCard,02/32,12,1,1,Online,Mobile
6360,2022-05-07 18:47:33,2698.55,Walia PLC,7082,Etawah,USD,Visa,01/25,12,1,1,In-Person,Desktop
6361,2020-01-17 10:11:07,3529.4,"Varughese, Kuruvilla and Goel",3386,Alwar,INR,MasterCard,05/30,12,1,3 or more,Online,Desktop
6362,2023-03-08 11:50:09,3466.71,Bhargava-Ben,9229,Bongaigaon,EUR,MasterCard,08/30,12,1,1,In-Person,Desktop
6363,2021-07-25 09:18:56,3203.67,Kadakia Group,1932,Nanded,EUR,American Express,07/30,0,0,3 or more,Online,Desktop
6364,2020-01-08 18:09:27,4239.64,Sharma-Mane,4556,Bhagalpur,INR,MasterCard,03/26,5,1,1,In-Person,Tablet
6365,2020-09-18 06:43:20,1013.39,Trivedi Ltd,5856,Bahraich,INR,MasterCard,11/23,0,0,2,In-Person,Tablet
6366,2021-07-09 19:01:59,3384.03,Subramanian-Barad,9689,Ahmednagar,EUR,Visa,01/26,5,1,2,In-Person,Desktop
6367,2021-06-28 16:43:10,3456.4,Sibal-Grover,1870,Fatehpur,USD,MasterCard,09/27,0,1,3 or more,In-Person,Tablet
6368,2021-07-04 21:36:47,2343.26,Goyal-Subramaniam,8663,Pune,USD,Visa,01/25,12,0,2,In-Person,Mobile
6369,2021-03-30 11:49:36,23.69,Dhillon LLC,6338,Gudivada,USD,Visa,05/24,0,0,1,In-Person,Tablet
6370,2020-09-13 20:13:29,3089.04,Chad-Thakur,3308,Nagpur,EUR,Visa,12/25,12,0,3 or more,In-Person,Mobile
6371,2021-07-12 04:41:15,4882.38,Dhar-Mand,5536,Tirupati,USD,American Express,06/28,5,1,2,Online,Tablet
6372,2020-04-12 12:39:27,4399.04,Chaudhary-Shan,4182,Warangal,EUR,MasterCard,10/29,12,1,,Online,Tablet
6373,2021-04-30 08:00:04,2224.77,"Khatri, Khalsa and Manda",8508,Vijayawada,INR,Visa,07/26,5,1,1,Online,Mobile
6374,2021-03-24 18:36:08,3382.55,Sathe PLC,2804,Belgaum,EUR,Visa,08/33,12,0,3 or more,Online,Desktop
6375,2020-01-23 08:51:55,4276.82,Mani-Sant,3842,Mysore,USD,American Express,08/33,0,1,3 or more,Online,Desktop
6376,2021-06-25 14:49:30,2530.18,Tandon-Ben,1708,Mehsana,INR,American Express,02/33,12,0,,In-Person,Tablet
6377,2021-07-20 14:25:24,1547.58,"Varty, Garde and Sankar",1317,Ozhukarai,USD,MasterCard,09/32,0,0,3 or more,Online,Tablet
6378,2020-02-08 07:45:01,4747.72,"Kumer, Bora and Bhatt",9238,Aurangabad,USD,MasterCard,10/26,5,1,,Online,Tablet
6379,2020-10-06 20:29:17,1420.01,Krish-Ganguly,6092,Hajipur,INR,MasterCard,06/33,0,0,,In-Person,Tablet
6380,2020-06-26 12:35:58,2468.29,Sem-Bains,8211,Dibrugarh,USD,MasterCard,01/29,12,0,,In-Person,Desktop
6381,2022-05-21 15:27:23,1749.07,Ganguly Ltd,6660,Nellore,EUR,American Express,06/24,5,0,3 or more,Online,Tablet
6382,2022-09-27 13:37:35,3525.49,"Agrawal, Ganesan and Upadhyay",9002,Raichur,USD,Visa,06/26,12,0,3 or more,In-Person,Tablet
6383,2021-04-17 11:21:44,3199.63,"Hari, Mallick and Rama",7182,Gandhidham,EUR,American Express,07/30,12,0,3 or more,Online,Desktop
6384,2020-06-11 19:44:07,3264.52,Gala-Kothari,7320,Kishanganj,INR,Visa,09/30,0,0,2,Online,Tablet
6385,2023-03-22 14:31:43,2918.29,Hans and Sons,1976,Giridih,USD,MasterCard,01/31,12,0,3 or more,In-Person,Desktop
6386,2022-06-04 10:00:30,3776.03,"Kaur, Sandhu and Jaggi",7932,Tiruchirappalli,USD,Visa,03/31,5,1,,In-Person,Desktop
6387,2023-02-06 09:33:13,1390.73,Chacko and Sons,8973,Salem,EUR,Visa,02/29,12,1,2,In-Person,Desktop
6388,2022-04-05 02:26:02,604.99,Sharma Inc,2068,Naihati,USD,Visa,10/29,0,1,3 or more,In-Person,Mobile
6389,2021-11-28 20:38:46,3453.73,Chacko Ltd,4989,Tirunelveli,USD,Visa,06/33,0,1,,Online,Tablet
6390,2022-11-15 17:50:47,2021.55,"Reddy, Sridhar and Agarwal",9424,Patna,EUR,American Express,09/27,0,0,3 or more,In-Person,Mobile
6391,2021-03-27 17:06:56,4788.7,Gandhi-Dara,6443,Gaya,EUR,Visa,05/32,5,0,3 or more,Online,Mobile
6392,2020-03-21 06:59:53,890.42,Balakrishnan Ltd,1506,Ambarnath,USD,Visa,05/24,12,1,,Online,Mobile
